conf/ciac/2006,3-540-34375-X,"Algorithms and Complexity, 6th Italian Conference, CIAC 2006, Rome, Italy, May 29-31, 2006, Proceedings",2006,Springer,db/conf/ciac/ciac2006.html,proceedings
conf/ai50/2006,978-3-540-77295-8,"50 Years of Artificial Intelligence, Essays Dedicated to the 50th Anniversary of Artificial Intelligence",2007,Springer,db/conf/ai50/ai502006.html,proceedings
conf/gcb/2009,978-3-88579-251-2,"German Conference on Bioinformatics 2009, 28th to 30th September 2009, Martin Luther University Halle-Wittenberg, Germany",2009,GI,db/conf/gcb/gcb2009.html,proceedings
conf/pdcat/2012,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6588677,"13th International Conference on Parallel and Distributed Computing, Applications and Technologies, PDCAT 2012, Beijing, China, December 14-16, 2012",2012,IEEE,db/conf/pdcat/pdcat2012.html,proceedings
conf/ciac/2010,http://dx.doi.org/10.1007/978-3-642-13073-1,"Algorithms and Complexity, 7th International Conference, CIAC 2010, Rome, Italy, May 26-28, 2010. Proceedings",2010,Springer,db/conf/ciac/ciac2010.html,proceedings
conf/appt/2007,978-3-540-76836-4,"Advanced Parallel Processing Technologies, 7th International Symposium, APPT 2007, Guangzhou, China, November 22-23, 2007, Proceedings",2007,Springer,db/conf/appt/appt2007.html,proceedings
conf/spw/2011,http://dx.doi.org/10.1007/978-3-642-25867-1,"Security Protocols XIX - 19th International Workshop, Cambridge, UK, March 28-30, 2011, Revised Selected Papers",2011,Springer,db/conf/spw/spw2011.html,proceedings
conf/appt/2003,3-540-20054-1,"Advanced Parallel Programming Technologies, 5th International Workshop, APPT 2003, Xiamen, China, September 17-19, 2003, Proceedings",2003,Springer,db/conf/appt/appt2003.html,proceedings
conf/appt/2005,3-540-29639-5,"Advanced Parallel Processing Technologies, 6th InternationalWorkshop, APPT 2005, Hong Kong, China, October 27-28, 2005, Proceedings",2005,Springer,db/conf/appt/appt2005.html,proceedings
conf/dsrt/2012,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6363630,"16th IEEE/ACM International Symposium on Distributed Simulation and Real Time Applications, DS-RT 2012, Dublin, Ireland, October 25-27, 2012",2012,IEEE Computer Society,db/conf/dsrt/dsrt2012.html,proceedings
conf/iclp/1994w1,,"ICPL 1994 Workshop W1: Process-Based Parallel Logic Programming, Santa Margherita Ligure, Italy, June, 1994",1994,,db/conf/iclp/iclp94-w1.html,proceedings
conf/approx/2012,http://dx.doi.org/10.1007/978-3-642-32512-0,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques - 15th International Workshop, APPROX 2012, and 16th International Workshop, RANDOM 2012, Cambridge, MA, USA, August 15-17, 2012. Proceedings",2012,Springer,db/conf/approx/approx2012.html,proceedings
conf/gpc/2012,http://dx.doi.org/10.1007/978-3-642-30767-6,"Advances in Grid and Pervasive Computing - 7th International Conference, GPC 2012, Hong Kong, China, May 11-13, 2012. Proceedings",2012,Springer,db/conf/gpc/gpc2012.html,proceedings
conf/approx/2011,http://dx.doi.org/10.1007/978-3-642-22935-0,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques - 14th International Workshop, APPROX 2011, and 15th International Workshop, RANDOM 2011, Princeton, NJ, USA, August 17-19, 2011. Proceedings",2011,Springer,db/conf/approx/approx2011.html,proceedings
conf/approx/2010,http://dx.doi.org/10.1007/978-3-642-15369-3,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques, 13th International Workshop, APPROX 2010, and 14th International Workshop, RANDOM 2010, Barcelona, Spain, September 1-3, 2010. Proceedings",2010,Springer,db/conf/approx/approx2010.html,proceedings
conf/sutc/2008,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=4545722,"IEEE International Conference on Sensor Networks, Ubiquitous, and Trustworthy Computing (SUTC 2008), 11-13 June 2008, Taichung, Taiwan",2008,IEEE Computer Society,db/conf/sutc/sutc2008.html,proceedings
conf/wdag/1994,3-540-58449-8,"Distributed Algorithms, 8th International Workshop, WDAG '94, Terschelling, The Netherlands, September 29 - October 1, 1994, Proceedings",1994,Springer,db/conf/wdag/wdag94.html,proceedings
conf/fskd/2005-1,3-540-28312-9,"Fuzzy Systems and Knowledge Discovery, Second International Conference, FSKD 2005, Changsha, China, August 27-29, 2005, Proceedings, Part I",2005,Springer,db/conf/fskd/fskd2005-1.html,proceedings
conf/gcb/2014,http://subs.emis.de/LNI/Proceedings/Proceedings235.html,"German conference on bioinformatics 2014, September 28 - October 1, 2014, Bielefeld, Germany",2014,GI,db/conf/gcb/gcb2014.html,proceedings
conf/approx/2014,978-3-939897-74-3,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques, APPROX/RANDOM 2014, September 4-6, 2014, Barcelona, Spain",2014,Schloss Dagstuhl - Leibniz-Zentrum fuer Informatik,db/conf/approx/approx2014.html,proceedings
conf/approx/2013,http://dx.doi.org/10.1007/978-3-642-40328-6,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques - 16th International Workshop, APPROX 2013, and 17th International Workshop, RANDOM 2013, Berkeley, CA, USA, August 21-23, 2013. Proceedings",2013,Springer,db/conf/approx/approx2013.html,proceedings
conf/mobiwac/2012,http://dl.acm.org/citation.cfm?id=2386995,"Proceedings of the 10th ACM International Symposium on Mobility Management and Wireless Access, MOBIWAC '12, Paphos, Cyprus, October 21-22, 2012",2012,ACM,db/conf/mobiwac/mobiwac2012.html,proceedings
conf/gis/2010lbsn,978-1-4503-0434-4,"Proceedings of the 2010 International Workshop on Location Based Social Networks, LBSN 2010, November 2, 2010, San Jose, CA, USA, Proceedings",2010,ACM,db/conf/gis/lbsn2010.html,proceedings
conf/mobiwac/2011,978-1-4503-0901-1,"Proceedings of the 9th ACM International Workshop on Mobility Management &amp; Wireless Access, MOBIWAC 2011, October 31- November 4, 2011, Miami Beach, FL, USA",2011,ACM,db/conf/mobiwac/mobiwac2011.html,proceedings
conf/mobiwac/2010,978-1-4503-0277-7,"Proceedings of the 8th ACM International Workshop on Mobility Management &amp; Wireless Access, MOBIWAC 2010, Bodrum, Turkey October 17-18, 2010",2010,ACM,db/conf/mobiwac/mobiwac2010.html,proceedings
conf/fskd/2005-2,3-540-28331-5,"Fuzzy Systems and Knowledge Discovery, Second International Conference, FSKD 2005, Changsha, China, August 27-29, 2005, Proceedings, Part II",2005,Springer,db/conf/fskd/fskd2005-2.html,proceedings
conf/ifip6/2004,3-540-20790-2,"Wireless On-Demand Network Systems, First IFIP TC6 Working Conference, WONS 2004, Madonna di Campiglio, Italy, January 21-23, 2004, Proceedings",2004,Springer,db/conf/ifip6/wons2004.html,proceedings
conf/amt/2013,http://dx.doi.org/10.1007/978-3-319-02750-0,"Active Media Technology - 9th International Conference, AMT 2013, Maebashi, Japan, October 29-31, 2013, Proceedings",2013,Springer,db/conf/amt/amt2013.html,proceedings
conf/eurocolt/1995,3-540-59119-2,"Computational Learning Theory, Second European Conference, EuroCOLT '95, Barcelona, Spain, March 13-15, 1995, Proceedings",1995,Springer,db/conf/eurocolt/eurocolt1995.html,proceedings
conf/uc/2007,978-3-540-73553-3,"Unconventional Computation, 6th International Conference, UC 2007, Kingston, Canada, August 13-17, 2007, Proceedings",2007,Springer,db/conf/uc/uc2007.html,proceedings
conf/ro-man/2011,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=5992813,"20th IEEE International Symposium on Robot and Human Interactive Communication, RO-MAN 2011, Atlanta, Georgia, USA, July 31 - August 3, 2011",2011,IEEE,db/conf/ro-man/ro-man2011.html,proceedings
conf/wowmom/2000,http://dx.doi.org/10.1145/345867,"Proceedings of the Third ACM International Workshop on Wireless Mobile Multimedia, WOWMOM 2000, Boston, Massachusetts, USA, August 11, 2000",2000,ACM,db/conf/wowmom/wowmom2000.html,proceedings
conf/wowmom/2002,http://dx.doi.org/10.1145/570790,"The Fifth International Workshop on Wireless Mobile Multimedia, WOWMOM 2002, Atlanta, Georgia, 28 September 2002, Proceedings",2002,ACM,db/conf/wowmom/wowmom2002.html,proceedings
conf/cts/2013,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6558543,"2013 International Conference on Collaboration Technologies and Systems, CTS 2013, San Diego, CA, USA, May 20-24, 2013",2013,IEEE,db/conf/cts/cts2013.html,proceedings
conf/sscc/2014,http://dx.doi.org/10.1007/978-3-662-44966-0,"Security in Computing and Communications - Second International Symposium, SSCC 2014, Delhi, India, September 24-27, 2014. Proceedings",2014,Springer,db/conf/sscc/sscc2014.html,proceedings
conf/cts/2011,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=5875054,"2011 International Conference on Collaboration Technologies and Systems, CTS 2011, Philadelphia, Pennsylvania, USA, May 23-27, 2011",2011,IEEE,db/conf/cts/cts2011.html,proceedings
conf/icalp/2010-1,http://dx.doi.org/10.1007/978-3-642-14165-2,"Automata, Languages and Programming, 37th International Colloquium, ICALP 2010, Bordeaux, France, July 6-10, 2010, Proceedings, Part I",2010,Springer,db/conf/icalp/icalp2010-1.html,proceedings
conf/cts/2012,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6247135,"2012 International Conference on Collaboration Technologies and Systems, CTS 2012, Denver, CO, USA, May 21-25, 2012",2012,IEEE,db/conf/cts/cts2012.html,proceedings
conf/europar/2013w,http://dx.doi.org/10.1007/978-3-642-54420-0,"Euro-Par 2013: Parallel Processing Workshops - BigDataCloud, DIHC, FedICI, HeteroPar, HiBB, LSDVE, MHPC, OMHI, PADABS, PROPER, Resilience, ROME, and UCHPC 2013, Aachen, Germany, August 26-27, 2013. Revised Selected Papers",2014,Springer,db/conf/europar/europar2013w.html,proceedings
conf/icalp/2010-2,http://dx.doi.org/10.1007/978-3-642-14162-1,"Automata, Languages and Programming, 37th International Colloquium, ICALP 2010, Bordeaux, France, July 6-10, 2010, Proceedings, Part II",2010,Springer,db/conf/icalp/icalp2010-2.html,proceedings
conf/parcella/1996,3-05-501750-1,"Parcella 1996, VII. International Workshop on Parallel Processing by Cellular Automata and Arrays, Berlin, September 16-20, 1996, Proceedings",1996,"Akademie Verlag, Berlin",db/conf/parcella/parcella1996.html,proceedings
conf/robocup/2005,3-540-35437-9,RoboCup 2005: Robot Soccer World Cup IX,2006,Springer,db/conf/robocup/robocup2005.html,proceedings
conf/robocup/2003,3-540-22443-2,RoboCup 2003: Robot Soccer World Cup VII,2004,Springer,db/conf/robocup/robocup2003.html,proceedings
conf/robocup/2000,3-540-42185-8,RoboCup 2000: Robot Soccer World Cup IV,2001,Springer,db/conf/robocup/robocup2000.html,proceedings
conf/lion/2010,http://dx.doi.org/10.1007/978-3-642-13800-3,"Learning and Intelligent Optimization, 4th International Conference, LION 4, Venice, Italy, January 18-22, 2010. Selected Papers",2010,Springer,db/conf/lion/lion2010.html,proceedings
journals/corr/DuboisGM14,http://dx.doi.org/10.4204/EPTCS.149,"Proceedings 1st Workshop on Formal Integrated Development Environment, F-IDE 2014, Grenoble, France, April 6, 2014.",2014,,db/series/eptcs/eptcs149.html,proceedings
conf/mobicom/2004wac,1-58113-920-9,"Proceedings of the Second International Workshop on Mobility Management &amp; Wireless Access Protocols, 2004, Philadelphia, PA, USA, October 1, 2004",2004,ACM,db/conf/mobicom/mobiwac2004.html,proceedings
conf/pdcs/2002,0-88986-366-0,"International Conference on Parallel and Distributed Computing Systems, PDCS 2002, November 4-6, 2002, Cambridge, USA",2002,IASTED/ACTA Press,db/conf/pdcs/pdcs2002.html,proceedings
conf/IEEEscc/2011,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6009116,"IEEE International Conference on Services Computing, SCC 2011, Washington, DC, USA, 4-9 July, 2011",2011,IEEE,db/conf/IEEEscc/scc2011.html,proceedings
conf/gw/1997,3-540-64424-5,"Gesture and Sign Language in Human-Computer Interaction, International Gesture Workshop, Bielefeld, Germany, September 17-19, 1997, Proceedings",1998,Springer,db/conf/gw/gw1997.html,proceedings
conf/iclp/1993w4,,"Proceedings of the ICLP'93 Post-Conference Workshop on Blackboard-Based Logic Programming, Budapest, Hungary, June 24, 1993",1993,,db/conf/iclp/iclp93-w4.html,proceedings
conf/pdcs/2005,0-88986-525-6,"International Conference on Parallel and Distributed Computing Systems, PDCS 2005, November 14-16, 2005, Phoenix, AZ, USA",2005,IASTED/ACTA Press,db/conf/pdcs/pdcs2005.html,proceedings
conf/gfkl/2004,http://dx.doi.org/10.1007/3-540-28084-7,"Classification - the Ubiquitous Challenge, Proceedings of the 28th Annual Conference of the Gesellschaft für Klassifikation e.V., University of Dortmund, March 9-11, 2004",2005,Springer,db/conf/gfkl/gfkl2004.html,proceedings
conf/networking/2008,978-3-540-79548-3,"NETWORKING 2008, Ad Hoc and Sensor Networks, Wireless Networks, Next Generation Internet , 7th International IFIP-TC6 Networking Conference, Singapore, May 5-9, 2008, Proceedings",2008,Springer,db/conf/networking/networking2008.html,proceedings
conf/dagstuhl/1998robots,3-540-66933-7,"Sensor Based Intelligent Robots, International Workshop, Dagstuhl Castle, Germany, September 28 - October 2, 1998, Selected Papers",1999,Springer,db/conf/dagstuhl/robots1998.html,proceedings
conf/networking/2002,3-540-43709-6,"NETWORKING 2002, Networking Technologies, Services, and Protocols; Performance of Computer and Communication Networks; and Mobile and Wireless Communications, Second International IFIP-TC6 Networking Conference, Pisa, Italy, May 19-24, 2002, Proceedings",2002,Springer,db/conf/networking/networking2002.html,proceedings
conf/dagstuhl/2004P4081,http://drops.dagstuhl.de/portals/04081/,"Theory of Evolutionary Algorithms, 15.-20. February 2004",2006,"Internationales Begegnungs- und Forschungszentrum für Informatik (IBFI), Schloss Dagstuhl, Germany",db/conf/dagstuhl/P4081.html,proceedings
conf/icann/2005-2,3-540-28755-8,"Artificial Neural Networks: Formal Models and Their Applications - ICANN 2005, 15th International Conference, Warsaw, Poland, September 11-15, 2005, Proceedings, Part II",2005,Springer,db/conf/icann/icann2005-2.html,proceedings
conf/icann/2005-1,3-540-28752-3,"Artificial Neural Networks: Biological Inspirations - ICANN 2005, 15th International Conference, Warsaw, Poland, September 11-15, 2005, Proceedings, Part I",2005,Springer,db/conf/icann/icann2005-1.html,proceedings
conf/clef/2009-2,http://dx.doi.org/10.1007/978-3-642-15751-6,"Multilingual Information Access Evaluation II. Multimedia Experiments - 10th Workshop of the Cross-Language Evaluation Forum, CLEF 2009, Corfu, Greece, September 30 - October 2, 2009, Revised Selected Papers",2010,Springer,db/conf/clef/clef2009-2.html,proceedings
conf/ewrl/2012,http://jmlr.org/proceedings/papers/v24/,"Proceedings of the Tenth European Workshop on Reinforcement Learning, EWRL 2012, Edinburgh, Scotland, June, 2012",2012,JMLR.org,db/conf/ewrl/ewrl2012.html,proceedings
conf/dagstuhl/2000sbir,3-540-43399-6,"Sensor Based Intelligent Robots, International Workshop, Dagstuhl Castle, Germany, October 15-20, 2000, Selected Revised Papers",2002,Springer,db/conf/dagstuhl/sbir2000.html,proceedings
conf/fskd/2002,981-04-7520-9,"FSDK'02, Proceedings of the 1st International Conference on Fuzzy Systems and Knowledge Discovery: Computational Intelligence for the E-Age, 2 Volumes, November 18-22, 2002, Orchid Country Club, Singapore",2002,,db/conf/fskd/fskd2002.html,proceedings
conf/tridentcom/2014,http://dx.doi.org/10.1007/978-3-319-13326-3,"Testbeds and Research Infrastructure: Development of Networks and Communities - 9th International ICST Conference, TridentCom 2014, Guangzhou, China, May 5-7, 2014, Revised Selected Papers",2014,Springer,db/conf/tridentcom/tridentcom2014.html,proceedings
conf/lion/2007,http://dx.doi.org/10.1007/978-3-540-92695-5,"Learning and Intelligent Optimization, Second International Conference, LION 2007, Trento, Italy, December 8-12, 2007. Selected Papers",2008,Springer,db/conf/lion/lion2007.html,proceedings
conf/sc/2011works,http://dl.acm.org/citation.cfm?id=2110497,"WORKS'11, Proceedings of the 6th Workshop on Workflows in Support of Large-Scale Science, co-located with , SC11, Seattle, WA, USA, November 14, 2011",2011,ACM,db/conf/sc/works2011.html,proceedings
conf/approx/2005,3-540-28239-4,"Approximation, Randomization and Combinatorial Optimization, Algorithms and Techniques, 8th International Workshop on Approximation Algorithms for Combinatorial Optimization Problems, APPROX 2005 and 9th InternationalWorkshop on Randomization and Computation, RANDOM 2005, Berkeley, CA, USA, August 22-24, 2005, Proceedings",2005,Springer,db/conf/approx/approx2005.html,proceedings
conf/adhoc-now/2014,http://dx.doi.org/10.1007/978-3-319-07425-2,"Ad-hoc, Mobile, and Wireless Networks - 13th International Conference, ADHOC-NOW 2014, Benidorm, Spain, June 22-27, 2014 Proceedings",2014,Springer,db/conf/adhoc-now/adhoc-now2014.html,proceedings
conf/approx/2004,3-540-22894-2,"Approximation, Randomization, and Combinatorial Optimization, Algorithms and Techniques, 7th International Workshop on Approximation Algorithms for Combinatorial Optimization Problems, APPROX 2004, and 8th International Workshop on Randomization and Computation, RANDOM 2004, Cambridge, MA, USA, August 22-24, 2004, Proceedings",2004,Springer,db/conf/approx/approx2004.html,proceedings
conf/evoW/1994,3-540-60154-6,"Process in Evolutionary Computation, AI'93 and AI'94 Workshops on Evolutionary Computation, Melbourne, Victoria, Australia, November 16, 1993, Armidale, NSW, Australia, November 21-22, 1994, Selected Papers",1995,Springer,db/conf/evoW/evoW1994.html,proceedings
conf/icistm/2010,http://dx.doi.org/10.1007/978-3-642-12035-0,"Information Systems, Technology and Management - 4th International Conference, ICISTM 2010, Bangkok, Thailand, March 11-13, 2010. Proceedings",2010,Springer,db/conf/icistm/icistm2010.html,proceedings
conf/wcet/2006,http://drops.dagstuhl.de/portals/06902/,"6th Intl. Workshop on Worst-Case Execution Time (WCET) Analysis, July 4, 2006, Dresden, Germany",2006,"Internationales Begegnungs- und Forschungszentrum fuer Informatik (IBFI), Schloss Dagstuhl, Germany",db/conf/wcet/wcet2006.html,proceedings
conf/wcet/2003,,"Proceedings of the 3rd International Workshop on Worst-Case Execution Time Analysis, WCET 2003 - a Satellite Event to ECRTS 2003, Polytechnic Institute of Porto, Portugal, July 1, 2003",2003,"Department of Computer Science and Engineering, Mälardalen University, Box 883, 721 23 Västerås, Sweden",db/conf/wcet/wcet2003.html,proceedings
conf/approx/2009,http://dx.doi.org/10.1007/978-3-642-03685-9,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques, 12th International Workshop, APPROX 2009, and 13th International Workshop, RANDOM 2009, Berkeley, CA, USA, August 21-23, 2009. Proceedings",2009,Springer,db/conf/approx/approx2009.html,proceedings
conf/approx/2008,978-3-540-85362-6,"Approximation, Randomization and Combinatorial Optimization. Algorithms and Techniques, 11th International Workshop, APPROX 2008, and 12th International Workshop, RANDOM 2008, Boston, MA, USA, August 25-27, 2008. Proceedings",2008,Springer,db/conf/approx/approx2008.html,proceedings
conf/approx/2007,978-3-540-74207-4,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques, 10th International Workshop, APPROX 2007, and 11th International Workshop, RANDOM 2007, Princeton, NJ, USA, August 20-22, 2007, Proceedings",2007,Springer,db/conf/approx/approx2007.html,proceedings
conf/lctrts/2006,http://dl.acm.org/citation.cfm?id=1134650,"Proceedings of the 2006 ACM SIGPLAN/SIGBED Conference on Languages, Compilers, and Tools for Embedded Systems (LCTES'06), Ottawa, Ontario, Canada, June 14-16, 2006",2006,ACM,db/conf/lctrts/lctes2006.html,proceedings
conf/approx/2006,3-540-38044-2,"Approximation, Randomization, and Combinatorial Optimization. Algorithms and Techniques, 9th International Workshop on Approximation Algorithms for Combinatorial Optimization Problems, APPROX 2006 and 10th International Workshop on Randomization and Computation, RANDOM 2006, Barcelona, Spain, August 28-30 2006, Proceedings",2006,Springer,db/conf/approx/approx2006.html,proceedings
conf/lctrts/2003,http://dl.acm.org/citation.cfm?id=780732,"Proceedings of the 2003 Conference on Languages, Compilers, and Tools for Embedded Systems (LCTES'03). San Diego, California, USA, June 11-13, 2003",2003,ACM,db/conf/lctrts/lctes2003.html,proceedings
conf/crisis/2013,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6749561,"2013 International Conference on Risks and Security of Internet and Systems (CRiSIS), La Rochelle, France, October 23-25, 2013",2013,IEEE,db/conf/crisis/crisis2013.html,proceedings
conf/icistm/2009,http://dx.doi.org/10.1007/978-3-642-00405-6,"Information Systems, Technology and Management - Third International Conference, ICISTM 2009, Ghaziabad, India, March 12-13, 2009. Proceedings",2009,Springer,db/conf/icistm/icistm2009.html,proceedings
conf/sirocco/2011,http://dx.doi.org/10.1007/978-3-642-22212-2,"Structural Information and Communication Complexity - 18th International Colloquium, SIROCCO 2011, Gdansk, Poland, June 26-29, 2011. Proceedings",2011,Springer,db/conf/sirocco/sirocco2011.html,proceedings
conf/iconip/2006-1,3-540-46479-4,"Neural Information Processing, 13th International Conference, ICONIP 2006, Hong Kong, China, October 3-6, 2006, Proceedings, Part I",2006,Springer,db/conf/iconip/iconip2006-1.html,proceedings
conf/iconip/2006-2,3-540-46481-6,"Neural Information Processing, 13th International Conference, ICONIP 2006, Hong Kong, China, October 3-6, 2006, Proceedings, Part II",2006,Springer,db/conf/iconip/iconip2006-2.html,proceedings
conf/adhoc-now/2008,978-3-540-85208-7,"Ad-hoc, Mobile and Wireless Networks, 7th International Conference, ADHOC-NOW 2008, Sophia-Antipolis, France, September 10-12, 2008, Proceedings",2008,Springer,db/conf/adhoc-now/adhoc-now2008.html,proceedings
conf/adhoc-now/2009,http://dx.doi.org/10.1007/978-3-642-04383-3,"Ad-Hoc, Mobile and Wireless Networks, 8th International Conference, ADHOC-NOW 2009, Murcia, Spain, September 22-25, 2009, Proceedings",2009,Springer,db/conf/adhoc-now/adhoc-now2009.html,proceedings
conf/uist/2013a,http://dl.acm.org/citation.cfm?id=2508468,"The 26th Annual ACM Symposium on User Interface Software and Technology, UIST'13, St. Andrews, United Kingdom, October 8-11, 2013 - Adjunct Volume",2013,ACM,db/conf/uist/uist2013a.html,proceedings
conf/iconip/2006-3,3-540-46484-0,"Neural Information Processing, 13th International Conference, ICONIP 2006, Hong Kong, China, October 3-6, 2006, Proceedings, Part III",2006,Springer,db/conf/iconip/iconip2006-3.html,proceedings
conf/pads/1997,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=4623,"Proceedings of the Eleventh Workshop on Parallel and Distributed Simulation, PADS '97, Lockenhaus, Austria, June 10-13, 1997",1997,IEEE Computer Society,db/conf/pads/pads1997.html,proceedings
conf/pads/1998,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=5611,"Proceedings of the 12th Workshop on Parallel and Distributed Simulation, PADS '98, Banff, Alberta, Canada, May 26-29, 1998",1998,IEEE Computer Society,db/conf/pads/pads1998.html,proceedings
conf/spw/2003,3-540-28389-7,"Security Protocols, 11th International Workshop, Cambridge, UK, April 2-4, 2003, Revised Selected Papers",2005,Springer,db/conf/spw/spw2003.html,proceedings
conf/spw/2002,3-540-20830-5,"Security Protocols, 10th International Workshop, Cambridge, UK, April 17-19, 2002, Revised Papers",2004,Springer,db/conf/spw/spw2002.html,proceedings
conf/spw/2001,3-540-44263-4,"Security Protocols, 9th International Workshop, Cambridge, UK, April 25-27, 2001, Revised Papers",2002,Springer,db/conf/spw/spw2001.html,proceedings
conf/spw/2000,3-540-42566-7,"Security Protocols, 8th International Workshop, Cambridge, UK, April 3-5, 2000, Revised Papers",2001,Springer,db/conf/spw/spw2000.html,proceedings
conf/sirocco/2006,3-540-35474-3,"Structural Information and Communication Complexity, 13th International Colloquium, SIROCCO 2006, Chester, UK, July 2-5, 2006, Proceedings",2006,Springer,db/conf/sirocco/sirocco2006.html,proceedings
conf/miccai/2009mcbr,http://dx.doi.org/10.1007/978-3-642-11769-5,"Medical Content-Based Retrieval for Clinical Decision Support, First MICCAI International Workshop, MCBR-CDS 2009, London, UK, September 20, 2009, Revised Selected Papers",2010,Springer,db/conf/miccai/mcbr2009.html,proceedings
conf/icann/1996,3-540-61510-5,"Artificial Neural Networks - ICANN 96, 1996 International Conference, Bochum, germany, July 16-19, 1996, Proceedings",1996,Springer,db/conf/icann/icann1996.html,proceedings
conf/sirocco/2000,,"SIROCCO 7, Proceedings of the 7th International Colloquium on Structural Information and Communication Complexity, Laquila, Italy, June 20-22, 2000",2000,Carleton Scientific,db/conf/sirocco/sirocco2000.html,proceedings
conf/ispa/2004,3-540-24128-0,"Parallel and Distributed Processing and Applications, Second InternationalSymposium, ISPA 2004, Hong Kong, China, December 13-15, 2004, Proceedings",2004,Springer,db/conf/ispa/ispa2004.html,proceedings
conf/seal/1996,3-540-63399-5,"Simulated Evolution and Learning, First Asia-Pacific Conference, SEAL'96, Taejon, Korea, November 9-12, 1996, Selected Papers",1997,Springer,db/conf/seal/seal1996.html,proceedings
conf/ispa/2005,3-540-29769-3,"Parallel and Distributed Processing and Applications, Third International Symposium, ISPA 2005, Nanjing, China, November 2-5, 2005, Proceedings",2005,Springer,db/conf/ispa/ispa2005.html,proceedings
conf/birthday/2012braunschweig,978-3-88579-425-7,"40 Jahre Informatik an der Technischen Universität Braunschweig, 1972 - 2012, Zum Workshop auf der GI-Jahrestagung 2012 in Braunschweig",2012,GI,db/conf/birthday/braunschweig2012.html,proceedings
conf/lcn/2011,http://ieeexplore.ieee.org/xpl/mostRecentIssue.jsp?punumber=6105664,"IEEE 36th Conference on Local Computer Networks, LCN 2011, Bonn, Germany, October 4-7, 2011",2011,IEEE Computer Society,db/conf/lcn/lcn2011.html,proceedings
conf/wistp/2008,978-3-540-79965-8,"Information Security Theory and Practices. Smart Devices, Convergence and Next Generation Networks, Second IFIP WG 11.2 International Workshop, WISTP 2008, Seville, Spain, May 13-16, 2008. Proceedings",2008,Springer,db/conf/wistp/wistp2008.html,proceedings
conf/ifm/2010,http://dx.doi.org/10.1007/978-3-642-16265-7,"Integrated Formal Methods - 8th International Conference, IFM 2010, Nancy, France, October 11-14, 2010. Proceedings",2010,Springer,db/conf/ifm/ifm2010.html,proceedings
conf/mobiquitous/2013,http://dx.doi.org/10.1007/978-3-319-11569-6,"Mobile and Ubiquitous Systems: Computing, Networking, and Services - 10th International Conference, MOBIQUITOUS 2013, Tokyo, Japan, December 2-4, 2013, Revised Selected Papers",2014,Springer,db/conf/mobiquitous/mobiquitous2013.html,proceedings
conf/ispa/2007,978-3-540-74741-3,"Parallel and Distributed Processing and Applications, 5th International Symposium, ISPA 2007, Niagara Falls, Canada, August 29-31, 2007, Proceedings",2007,Springer,db/conf/ispa/ispa2007.html,proceedings
conf/mobicom/2005vanet,1-59593-141-4,"Proceedings of the Second International Workshop on Vehicular Ad Hoc Networks, VANET 2005, Cologne, Germany, September 2, 2005",2005,ACM,db/conf/mobicom/vanet2005.html,proceedings
conf/dagstuhl/2009clustering,http://dx.doi.org/10.1007/978-3-642-01805-3,"Similarity-Based Clustering, Recent Developments and Biomedical Applications [outcome of a Dagstuhl Seminar]",2009,Springer,db/conf/dagstuhl/clustering2009.html,proceedings
conf/chorochronos/2003,3-540-40552-6,Spatio-Temporal Databases: The CHOROCHRONOS Approach,2003,Springer,db/conf/chorochronos/chorochronos2003.html,proceedings
conf/seal/1998,3-540-65907-2,"Simulated Evolution and Learning, Second Asia-Pacific Conference on Simulated Evolution and Learning, SEAL'98, Canberra, Australia, November 24-27 1998, Selected Papers",1999,Springer,db/conf/seal/seal1998.html,proceedings
conf/ideal/2011,http://dx.doi.org/10.1007/978-3-642-23878-9,"Intelligent Data Engineering and Automated Learning - IDEAL 2011 - 12th International Conference, Norwich, UK, September 7-9, 2011. Proceedings",2011,Springer,db/conf/ideal/ideal2011.html,proceedings
